,group,acav_sgw,acav_pca_corr,acav_pca_wass,chroma_sgw,chroma_pca_corr,chroma_pca_wass,aud_ons_sgw,aud_ons_pca_corr,aud_ons_pca_wass,vid_ons_sgw,vid_ons_pca_corr,vid_ons_pca_wass,dtw_min,dtw_med,dtw_mean,dtw_max,avmi
0,invocation,2.327892541885376,3.9592301845550537,3108.496337890625,0.7843644618988037,0.5147332549095154,623.73974609375,103.12236022949219,4.948897838592529,831.3172607421875,0.005987079814076424,4.928851127624512,38.20909118652344,3.344557029040158,83.20285973615974,103.16555739225267,405.12057572956815,138.37753295898438
1,maua,20.513517379760742,6.415369987487793,3159.414306640625,7.509368896484375,1.530900001525879,633.9443359375,1248298496.0,4.943296909332275,19038.8671875,0.009753052145242691,4.867997169494629,38.75532531738281,18.480727074833794,2678.7366548846985,4049.0693459092595,32089.378467713505,151.77195739746094
2,phony,3.010416030883789,4.949213027954102,2874.20703125,1.24193274974823,1.0156456232070923,576.4569702148438,70746357760.0,4.966104984283447,49885.19921875,0.008304985240101814,4.920272350311279,38.87404251098633,1.678423920679961,3404.8591204766553,10604.240620237315,66184.2082288266,155.14178466796875
3,trapnation,1.166846752166748,5.372888565063477,2990.890380859375,0.5129165649414062,1.3444181680679321,598.7440185546875,52650708992.0,4.972978115081787,25352.150390625,0.011719845235347748,4.930046558380127,39.70329284667969,9.122077224981261,722.5065020710317,5336.823263847971,72913.6517159563,143.1659393310547
4,trashbenny,64.798095703125,7.598176956176758,3980.76708984375,18.42914581298828,1.3165580034255981,800.1918334960938,2687948032.0,4.942425727844238,30057.912109375,0.006867090240120888,4.868376731872559,39.922142028808594,5.639120400114187,4745.25343947454,6421.762938826756,32908.6846193728,163.67735290527344
